Generator Types
(441, 2)
(441, 1)
(443, 3)
(443, 1)
(444, 3)
(444, 3)
(448, 2)
(449, 1)
(450, 1)
(451, 2)
(452, 1)
(453, 1)
(453, 1)
(453, 2)
(456, 1)
(457, 3)
(458, 2)
(459, 1)
(462, 1)
(463, 3)
(464, 1)
(466, 1)
(466, 2)
(470, 1)
(471, 1)
(472, 1)
(472, 1)
(475, 2)
(475, 1)
(476, 2)
(478, 3)
(478, 2)
(481, 2)
(482, 2)
(483, 2)
(484, 1)
(485, 1)
(486, 2)
(486, 1)
(486, 1)
(486, 2)
(486, 2)
(486, 2)
(487, 2)
(488, 1)
(488, 2)
(488, 3)
(488, 2)
(488, 1)
(488, 1)
(489, 3)
(489, 2)
(489, 1)
(489, 2)
(489, 1)
(489, 2)
(490, 1)
(493, 1)
(494, 3)
(496, 3)
(496, 1)
(499, 3)
(499, 1)
(499, 1)
Bus Types
(1, 1)
(2, 1)
(3, 1)
(4, 1)
(5, 2)
(6, 2)
(7, 1)
(8, 1)
(9, 2)
(10, 1)
(11, 1)
(12, 1)
(13, 1)
(14, 1)
(15, 1)
(16, 3)
(17, 1)
(18, 2)
(19, 1)
(20, 1)
(21, 1)
(22, 3)
(23, 1)
(24, 1)
(25, 1)
(26, 2)
(27, 2)
(28, 1)
(29, 2)
(30, 1)
(31, 2)
(32, 1)
(33, 1)
(34, 1)
(35, 1)
(36, 2)
(37, 1)
(38, 2)
(39, 1)
(40, 3)
(41, 2)
(42, 1)
(43, 2)
(44, 1)
(45, 3)
(46, 2)
(47, 1)
(48, 3)
(49, 3)
(50, 2)
(51, 1)
(52, 1)
(53, 2)
(54, 2)
(55, 1)
(56, 1)
(57, 3)
(58, 2)
(59, 3)
(60, 2)
(61, 1)
(62, 1)
(63, 2)
(64, 3)
(65, 3)
(66, 1)
(67, 2)
(68, 1)
(69, 2)
(70, 1)
(71, 2)
(72, 1)
(73, 3)
(74, 1)
(75, 2)
(76, 1)
(77, 1)
(78, 2)
(79, 1)
(80, 2)
(81, 1)
(82, 1)
(83, 3)
(84, 1)
(85, 3)
(86, 3)
(87, 3)
(88, 1)
(89, 2)
(90, 3)
(91, 1)
(92, 1)
(93, 2)
(94, 3)
(95, 2)
(96, 3)
(97, 1)
(98, 1)
(99, 3)
(100, 1)
(101, 1)
(102, 3)
(103, 1)
(104, 1)
(105, 1)
(106, 1)
(107, 2)
(108, 2)
(109, 1)
(110, 2)
(111, 3)
(112, 1)
(113, 1)
(114, 2)
(115, 1)
(116, 1)
(117, 1)
(118, 1)
(119, 3)
(120, 1)
(121, 2)
(122, 1)
(123, 3)
(124, 3)
(125, 3)
(126, 1)
(127, 3)
(128, 3)
(129, 3)
(130, 2)
(131, 1)
(132, 1)
(133, 1)
(134, 3)
(135, 3)
(136, 3)
(137, 1)
(138, 2)
(139, 1)
(140, 1)
(141, 2)
(142, 2)
(143, 1)
(144, 1)
(145, 1)
(146, 3)
(147, 3)
(148, 1)
(149, 2)
(150, 2)
(151, 1)
(152, 1)
(153, 3)
(154, 3)
(155, 1)
(156, 1)
(157, 2)
(158, 1)
(159, 3)
(160, 1)
(161, 3)
(162, 2)
(163, 1)
(164, 3)
(165, 3)
(166, 2)
(167, 1)
(168, 1)
(169, 1)
(170, 1)
(171, 3)
(172, 2)
(173, 2)
(174, 1)
(175, 1)
(176, 3)
(177, 2)
(178, 1)
(179, 1)
(180, 3)
(181, 2)
(182, 1)
(183, 1)
(184, 1)
(185, 1)
(186, 1)
(187, 1)
(188, 3)
(189, 1)
(190, 2)
(191, 1)
(192, 3)
(193, 2)
(194, 1)
(195, 2)
(196, 1)
(197, 1)
(198, 1)
(199, 1)
(200, 2)
(201, 3)
(202, 1)
(203, 1)
(204, 2)
(205, 1)
(206, 2)
(207, 1)
(208, 1)
(209, 3)
(210, 1)
(211, 3)
(212, 2)
(213, 1)
(214, 2)
(215, 1)
(216, 2)
(217, 3)
(218, 2)
(219, 2)
(220, 3)
(221, 3)
(222, 1)
(223, 1)
(224, 2)
(225, 2)
(226, 2)
(227, 1)
(228, 2)
(229, 1)
(230, 3)
(231, 2)
(232, 1)
(233, 2)
(234, 1)
(235, 2)
(236, 1)
(237, 1)
(238, 1)
(239, 3)
(240, 2)
(241, 3)
(242, 1)
(243, 1)
(244, 2)
(245, 1)
(246, 3)
(247, 3)
(248, 1)
(249, 3)
(250, 1)
(251, 2)
(252, 1)
(253, 1)
(254, 3)
(255, 1)
(256, 2)
(257, 3)
(258, 1)
(259, 2)
(260, 2)
(261, 1)
(262, 1)
(263, 1)
(264, 2)
(265, 2)
(266, 1)
(267, 1)
(268, 2)
(269, 2)
(270, 2)
(271, 2)
(272, 1)
(273, 1)
(274, 2)
(275, 1)
(276, 2)
(277, 2)
(278, 1)
(279, 2)
(280, 3)
(281, 2)
(282, 1)
(283, 1)
(284, 1)
(285, 1)
(286, 2)
(287, 1)
(288, 2)
(289, 1)
(290, 2)
(291, 1)
(292, 3)
(293, 2)
(294, 2)
(295, 1)
(296, 1)
(297, 2)
(298, 1)
(299, 1)
(300, 2)
(301, 1)
(302, 1)
(303, 1)
(304, 2)
(305, 2)
(306, 1)
(307, 1)
(308, 2)
(309, 1)
(310, 1)
(311, 2)
(312, 1)
(313, 1)
(314, 1)
(315, 1)
(316, 3)
(317, 3)
(318, 1)
(319, 2)
(320, 3)
(321, 2)
(322, 1)
(323, 1)
(324, 1)
(325, 2)
(326, 1)
(327, 2)
(328, 2)
(329, 1)
(330, 3)
(331, 2)
(332, 1)
(333, 2)
(334, 1)
(335, 2)
(336, 2)
(337, 1)
(338, 1)
(339, 1)
(340, 2)
(341, 1)
(342, 2)
(343, 1)
(344, 2)
(345, 2)
(346, 2)
(347, 1)
(348, 1)
(349, 1)
(350, 2)
(351, 2)
(352, 2)
(353, 1)
(354, 1)
(355, 1)
(356, 3)
(357, 2)
(358, 2)
(359, 3)
(360, 1)
(361, 2)
(362, 3)
(363, 3)
(364, 2)
(365, 1)
(366, 2)
(367, 2)
(368, 2)
(369, 3)
(370, 1)
(371, 1)
(372, 2)
(373, 3)
(374, 2)
(375, 1)
(376, 1)
(377, 1)
(378, 1)
(379, 2)
(380, 1)
(381, 2)
(382, 3)
(383, 2)
(384, 2)
(385, 1)
(386, 1)
(387, 1)
(388, 2)
(389, 3)
(390, 2)
(391, 1)
(392, 1)
(393, 1)
(394, 1)
(395, 2)
(396, 1)
(397, 3)
(398, 3)
(399, 1)
(400, 3)
(401, 1)
(402, 1)
(403, 2)
(404, 1)
(405, 3)
(406, 1)
(407, 1)
(408, 3)
(409, 2)
(410, 1)
(411, 3)
(412, 1)
(413, 2)
(414, 1)
(415, 2)
(416, 2)
(417, 1)
(418, 1)
(419, 2)
(420, 1)
(421, 1)
(422, 1)
(423, 2)
(424, 2)
(425, 2)
(426, 3)
(427, 1)
(428, 3)
(429, 2)
(430, 1)
(431, 3)
(432, 1)
(433, 1)
(434, 2)
(435, 2)
(436, 1)
(437, 3)
(438, 1)
(439, 3)
(440, 1)
(441, 2)
(442, 1)
(443, 1)
(444, 2)
(445, 3)
(446, 2)
(447, 2)
(448, 2)
(449, 2)
(450, 1)
(451, 1)
(452, 1)
(453, 1)
(454, 1)
(455, 1)
(456, 1)
(457, 2)
(458, 3)
(459, 1)
(460, 2)
(461, 3)
(462, 2)
(463, 1)
(464, 1)
(465, 2)
(466, 2)
(467, 2)
(468, 2)
(469, 1)
(470, 1)
(471, 1)
(472, 2)
(473, 3)
(474, 1)
(475, 2)
(476, 2)
(477, 1)
(478, 1)
(479, 2)
(480, 1)
(481, 2)
(482, 1)
(483, 1)
(484, 2)
(485, 2)
(486, 1)
(487, 1)
(488, 1)
(489, 2)
(490, 2)
(491, 3)
(492, 1)
(493, 2)
(494, 1)
(495, 1)
(496, 1)
(497, 1)
(498, 3)
(499, 1)
(500, 1)
